x,y,z,type,volume,cycle entry,custom:GFP,custom:sample
-238.09523809523807,206.7099567099567,0,default
-255.14477353639577,206.18121698924693,0,default
-271.9409825950839,203.6754042718628,0,default
-288.3485996619275,199.2815090902876,0,default
-304.2323591275518,193.08852197700503,0,default
-319.4569953825818,185.18543346449835,0,default
-333.88724281764263,175.66123408525112,0,default
-347.3878358233595,164.60491437174682,0,default
-359.8235087903576,152.10546485646898,0,default
-371.058996109262,138.25187607190097,0,default
-380.95903217069764,123.13313855052627,0,default
-389.38835136528996,106.8382428248284,0,default
-395.7077170511676,90.94403692813981,0,default
-400.57342238892784,74.2048535657245,0,default
-403.8812784167199,56.68923810722106,0,default
-405.52709617269306,38.465735922268074,0,default
-405.4933573624031,21.342312932901383,0,default
-403.9216479143317,3.742007807656833,0,default
-110.93073593073586,287.8787878787879,0,default
-119.10775529259666,271.9246187742682,0,default
-129.31169402246346,257.3130222297818,0,default
-141.43492919511402,244.32765556761973,0,default
-155.2272820561722,233.1944558619206,0,default
-170.26981525420987,224.06680818325674,0,default
-185.94699239985528,217.00978685850643,0,default
-202.14763849979587,211.78817466656753,0,default
-219.09884008921472,208.24336452298238,0,default
165.04329004329009,220.2380952380953,0,default
157.9937347220869,236.46571659319494,0,default
148.88491410295148,252.9894323154899,0,default
138.6473041983461,267.73962234447225,0,default
127.40404565759471,280.77935872003945,0,default
113.88184498153683,293.3385802096354,0,default
99.43904548680155,303.9505158113465,0,default
84.24456438782512,312.7016840984207,0,default
68.46731889904373,319.6786036441056,0,default
52.27622623489363,324.96779302164913,0,default
35.84020360981101,328.6557708042992,0,default
17.679287312772697,330.9664068902834,0,default
-0.3487755951115437,331.55942064106915,0,default
-18.019156301427092,330.54996827764927,0,default
-35.10702599375934,328.0532060210166,0,default
-52.81980045763866,323.76850963867633,0,default
-69.27988485925896,318.00034107983674,0,default
-85.35947877210197,310.2508323046921,0,default
-100.22303319495893,300.3724011669759,0,default
400.4329004329005,201.2987012987013,0,default
384.1483539765359,192.89504928083926,0,default
367.96659982505383,185.61449074237507,0,default
351.9494369593456,179.43230609095224,0,default
334.594417825829,173.87102198044235,0,default
317.59558535854353,169.57595778907458,0,default
301.03519400105563,166.51421173942245,0,default
283.56600640025744,164.54205794162698,0,default
265.4641898419561,163.96814522585163,0,default
248.35072644501543,164.96640682381513,0,default
231.1818942511451,167.73739484827183,0,default
214.42610481590899,172.58271304556365,0,default
198.65243405484452,179.7986257300835,0,default
184.54452701416358,189.670495875995,0,default
172.91542962616637,202.46685241506702,0,default
